title,budget,gross,mpaa,running_time,genre,year
Life of Brian,4000000,20548593,R,94.0,Comedy,1979
A Haunted House 2,4000000,21206861,R,87.0,Comedy,2014
Late Night,4000000,22373378,R,102.0,Comedy,2019
The Last Exorcism Part II,4000000,25448707,PG-13,88.0,Horror,2013
The Front Page,4000000,15000000,PG,105.0,Romantic Comedy,1974
The Return of the Living Dead,4000000,14238828,R,91.0,Horror,1985
They Live,4000000,13449643,R,93.0,Thriller/Suspense,1988
Saving Grace,4000000,27786849,R,93.0,Comedy,2000
What the #$'! Do We Know,4000000,11704768,NR,109.0,Documentary,2004
The Lighthouse,4000000,18237527,R,110.0,Horror,2019
The Darkness,4000000,10904495,PG-13,92.0,Horror,2005
Scoop,4000000,40103262,PG-13,96.0,Romantic Comedy,2006
The Wash,4000000,10097096,R,93.0,Comedy,2001
3 Strikes,4000000,9821335,R,82.0,Comedy,2000
The Visitor,4000000,19174817,PG-13,103.0,Comedy,2008
Traffik,4000000,9561231,R,96.0,Thriller/Suspense,2018
The Cooler,4000000,11131455,R,101.0,Drama,2003
The Night Listener,4000000,10770993,R,81.0,Thriller/Suspense,2006
The Jerky Boys,4000000,7555256,R,81.0,Comedy,1995
El orfanato,4000000,79250193,R,105.0,Horror,2007
Bug,4000000,8302995,R,102.0,Horror,2007
The Rules of Attraction,4000000,11799060,R,110.0,Black Comedy,2002
Let's Go to Prison,4000000,4630045,R,90.0,Comedy,2006
Four Rooms,4000000,4301000,R,98.0,Black Comedy,1995
Secretary,4000000,9412015,R,107.0,Drama,2002
The Real Cancun,4000000,4188034,R,96.0,Documentary,2003
Sing Street,4000000,12657072,PG-13,100.0,Drama,2016
Waiting for Guffman,4000000,2922988,R,84.0,Comedy,1997
Love Stinks,4000000,2793776,R,94.0,Black Comedy,1999
Samsara,4000000,5966671,PG-13,99.0,Documentary,2012
You Kill Me,4000000,3858964,R,93.0,Black Comedy,2007
Cafarnaúm,4000000,65233793,R,126.0,Drama,2018
The Art of Getting By,4000000,1989035,PG-13,84.0,Romantic Comedy,2011
Thumbsucker,4000000,1919197,R,106.0,Comedy,2005
Beyond the Mask,4000000,1236094,PG,103.0,Action,2015
Red State,4000000,1983596,R,97.0,Horror,2011
MirrorMask,4000000,973613,PG,106.0,Drama,2005
Holy Motors,4000000,4230426,NR,116.0,Drama,2012
The Signal,4000000,2665322,PG-13,97.0,Thriller/Suspense,2014
Poolhall Junkies,4000000,563711,R,94.0,Drama,2003
The Loss of Sexual Innocence,4000000,399793,R,106.0,Drama,1999
The Face of Love,4000000,1158877,PG-13,82.0,Drama,2013
Joe,4000000,373375,R,117.0,Drama,2014
Shooting Fish,4000000,302204,PG,106.0,,1998
Adoration,4000000,384244,R,100.0,Drama,2009
Psycho Beach Party,4000000,267972,NR,106.0,Comedy,2000
The Big Tease,4000000,185577,R,86.0,Comedy,2000
Polina danser sa vie,4000000,953314,NR,112.0,Drama,2016
Desert Dancer,4000000,596335,PG-13,94.0,Drama,2014
"Guten Tag, Ramon",4000000,4854356,PG-13,119.0,Drama,2014
Mondays in the Sun,4000000,146402,R,106.0,,2003
Manglehorn,4000000,797439,PG-13,103.0,Drama,2015
Tau ming chong,4000000,38899792,R,106.0,Action,2010
Trust,4000000,120016,R,106.0,Drama,2011
Sweet Country,4000000,2291545,R,110.0,Western,2017
An Everlasting Piece,4000000,75078,R,103.0,Comedy,2000
Among Giants,4000000,64359,R,106.0,Romantic Comedy,1999
The Velocity of Gary,4000000,34145,R,106.0,,1999
Stake Land,4000000,679482,R,98.0,Horror,2011
Praia do Futuro,4000000,760678,NR,107.0,Drama,2014
Sonny,4000000,17639,R,106.0,Drama,2002
The Last Time I Committed Suicide,4000000,12836,R,92.0,Drama,1997
13 Sins,4000000,47552,R,92.0,Horror,2014
Another Happy Day,4000000,978527,R,115.0,Drama,2011
Inescapable,4000000,4327,R,93.0,Thriller/Suspense,2013
"Good Luck to You, Leo Grande",4000000,13141633,R,97.0,Comedy,2022
Down a Dark Hall,4000000,2842176,PG-13,96.0,Horror,2018
Patients of a Saint,4000000,593148,NR,110.0,Horror,2020
A Lonely Place to Die,4000000,442550,R,99.0,Thriller/Suspense,2011
The Loved Ones,4000000,12302,R,84.0,Horror,2012
Down for Life,3800000,41914,R,92.0,Drama,2011
The Good Heart,3800000,749686,R,99.0,Drama,2010
Hevi reissu,3800000,21976,NR,92.0,Comedy,2018
The Taking of Pelham One Two Three,3800000,353,R,104.0,Thriller/Suspense,1974
L’attentat,3750000,3237975,R,102.0,Drama,2013
Casa de Areia,3750000,1178175,R,106.0,Drama,2006
Four Lions,3750000,8607693,R,97.0,Black Comedy,2010
Slow West,3750000,2089072,R,84.0,Western,2015
Defendor,3750000,44462,R,106.0,Drama,2010
Kono sekai no katasumi ni,3750000,19794935,PG-13,130.0,Drama,2016
The Ballad of Cable Hogue,3716946,5000000,R,121.0,Western,1970
The History Boys,3700000,13447998,R,112.0,Comedy,2006
Unknown,3700000,3355048,NR,113.0,Thriller/Suspense,2006
Midnight Cowboy,3600000,44796719,R,113.0,Drama,1969
Billy: The Early Years of Billy Graham,3600000,320896,NR,106.0,Drama,2008
Crown Vic,3600000,3868,R,110.0,Action,2019
Airplane!,3500000,83454307,PG,88.0,Comedy,1980
M*A*S*H,3500000,81600193,R,116.0,Black Comedy,1970
The Full Monty,3500000,261249383,R,91.0,Comedy,1997
Truth or Dare,3500000,95292744,PG-13,100.0,Thriller/Suspense,2018
Menace II Society,3500000,27731527,R,97.0,Drama,1993
Friday,3500000,27936778,R,91.0,Comedy,1995
The Witch,3500000,40364725,R,90.0,Horror,2016
Winchester,3500000,45960255,PG-13,99.0,Horror,2018
Call Me by Your Name,3500000,41512383,R,131.0,Drama,2017
Empire,3500000,18495444,R,106.0,Drama,2002
Dark Skies,3500000,27704111,PG-13,97.0,Horror,2013
Forever My Girl,3500000,16376066,PG,104.0,Drama,2018
Creepshow 2,3500000,14000000,R,92.0,Horror,1987
Frenzy,3500000,12600000,R,116.0,Thriller/Suspense,1972
I Got the Hook-Up!,3500000,10317779,R,93.0,Comedy,1998
She's the One,3500000,13795053,R,96.0,Romantic Comedy,1996
Gods and Monsters,3500000,6451628,R,105.0,Drama,1998
El secreto de sus ojos,3500000,40527719,R,127.0,Drama,2010
Day of the Dead,3500000,34004262,NR,101.0,Horror,1985
First Reformed,3500000,3988612,R,108.0,Thriller/Suspense,2018
Pootie Tang,3500000,3293258,PG-13,81.0,Comedy,2001
Honey Boy,3500000,3415721,R,95.0,Drama,2019
"Don’t Worry, He Won’t Get Far on Foot",3500000,4522504,R,113.0,Drama,2018
Believe,3500000,890303,PG,120.0,Drama,2016
La otra conquista,3500000,886410,R,106.0,Drama,2000
American Honey,3500000,2611750,R,162.0,Drama,2016
The Bronze,3500000,615816,R,108.0,Black Comedy,2016
Trolljegeren,3500000,5706638,PG,90.0,Horror,2011
Ira and Abby,3500000,221096,R,106.0,Comedy,2007
The Masked Saint,3500000,182695,PG-13,111.0,Action,2016
Winter Passing,3500000,113783,R,98.0,Drama,2006
D.E.B.S.,3500000,96793,PG-13,92.0,Action,2005
Time to Choose,3500000,29233,NR,97.0,Documentary,2016
Surveillance,3500000,1396395,R,106.0,Thriller/Suspense,2009
Taxman,3500000,9871,R,104.0,Comedy,1999
The Kick,3500000,40622,PG-13,106.0,Action,2012
Jagten,3450000,18309793,R,110.0,Drama,2012
La marche de l'empereur,3400000,133276359,G,80.0,Documentary,2005
High Anxiety,3400000,31063038,PG,94.0,Comedy,1977
Margin Call,3400000,20433227,R,109.0,Drama,2011
Choke,3400000,4124277,R,89.0,Comedy,2008
L'incomparable mademoiselle C.,3400000,493905,NR,103.0,,2004
Flee,3400000,2062173,PG-13,90.0,Documentary,2021
La Tourneuse de Pages,3400000,11182908,NR,106.0,Drama,2007
August,3400000,12636,R,106.0,Drama,2008
Whiplash,3300000,40502365,R,106.0,Drama,2014
Bella,3300000,12405473,PG-13,91.0,Drama,2007
Cidade de Deus,3300000,32059295,R,106.0,Drama,2003
Human Traffic,3300000,5422740,R,106.0,,2000
The Dead Girl,3300000,19875,R,106.0,Thriller/Suspense,2006
The Opposite Sex,3300000,84369,NR,97.0,Comedy,2015
A Christmas Story,3250000,20825467,PG,94.0,Comedy,1983
Entre les murs,3250000,34114067,NR,128.0,Drama,2009
Dreaming of Joseph Lees,3250000,7680,R,106.0,,1999
Sorry to Bother You,3200000,18285560,R,105.0,Black Comedy,2018
Maria Full of Grace,3200000,14441158,R,101.0,Drama,2004
Beginners,3200000,14314407,R,105.0,Drama,2011
The Meddler,3200000,5526942,PG-13,100.0,Comedy,2016
Adam,3200000,2834485,PG-13,99.0,Drama,2009
Feast,3200000,690872,R,106.0,Horror,2006
Trainspotting,3100000,71548935,R,93.0,Drama,1996
Antiviral,3100000,123407,NR,107.0,Thriller/Suspense,2013
National Lampoon’s Animal House,3000000,141607202,R,109.0,Comedy,1978
Paranormal Activity 2,3000000,177512032,R,91.0,Horror,2010
War Room,3000000,73989734,PG,120.0,Drama,2015
The Purge,3000000,91266581,R,85.0,Horror,2013
Sinister,3000000,87727807,R,110.0,Horror,2012
The Original Kings of Comedy,3000000,38236338,R,115.0,Concert/Performance,2000
Serpico,3000000,27301609,R,130.0,Drama,1973
Air Bud,3000000,29175259,PG,100.0,Comedy,1997
Waking Ned Devine,3000000,55193251,PG,106.0,Comedy,1998
Bowling for Columbine,3000000,58240487,R,119.0,Documentary,2002
A Nightmare on Elm Street Part 2: Freddy’s Reve…,3000000,21163999,R,87.0,Horror,1985
A Room with a View,3000000,21042007,NR,115.0,Drama,1986
Love and Death,3000000,20123742,PG,85.0,Comedy,1975
Friday the 13th Part VI: Jason Lives,3000000,19472809,R,87.0,Horror,1986
Martin Lawrence Live: RunTelDat,3000000,19184820,R,103.0,Concert/Performance,2002
The Farewell,3000000,25466013,PG,98.0,Drama,2019
Beneath the Planet of the Apes,3000000,17489009,G,95.0,Action,1970
The Whale,3000000,54044481,R,117.0,Drama,2022
Pokemon 3: The Movie,3000000,68452128,G,74.0,Adventure,2001
Jason Goes to Hell: The Final Friday,3000000,15935068,R,106.0,Horror,1993
Spaced Invaders,3000000,15000000,PG,100.0,Comedy,1990
The Case for Christ,3000000,17966760,PG,112.0,Drama,2017
Love & Friendship,3000000,23934375,PG,93.0,Drama,2016
Family Plot,3000000,13200000,PG,121.0,Black Comedy,1976
Am I Racist?,3000000,12311598,PG-13,101.0,Documentary,2024
Upgrade,3000000,16976561,R,95.0,Thriller/Suspense,2018
Dave Chappelle's Block Party,3000000,12051924,R,103.0,Documentary,2006
Krush Groove,3000000,11052713,R,97.0,Drama,1985
Impractical Jokers: The Movie,3000000,10466091,PG-13,93.0,Comedy,2020
Next Day Air,3000000,10172519,R,84.0,Comedy,2009
Belly,3000000,9639390,R,92.0,Drama,1998
Trippin’,3000000,9017070,R,94.0,Comedy,1999
The Deep End,3000000,9981635,R,101.0,Thriller/Suspense,2001
Before Midnight,3000000,23225160,R,108.0,Drama,2013
The Collector,3000000,10473836,R,89.0,Horror,2009
Let There Be Light,3000000,7241309,PG-13,100.0,Drama,2017
Phat Girlz,3000000,7301115,PG-13,106.0,Romantic Comedy,2006
Woman Thou Art Loosed,3000000,6879730,R,94.0,Drama,2004
Real Women Have Curves,3000000,7777790,PG-13,90.0,Comedy,2002
I Heard the Bells,3000000,5679324,PG,110.0,Drama,2022
Water,3000000,11322573,PG-13,114.0,Drama,2006
The Last Black Man in San Francisco,3000000,4637842,R,121.0,Drama,2019
Don’t Think Twice,3000000,4417983,R,92.0,Comedy,2016
Swiss Army Man,3000000,5837111,R,90.0,Drama,2016
East is East,3000000,30438635,R,96.0,Comedy,2000
Whipped,3000000,4142507,R,82.0,Romantic Comedy,2000
Kama Sutra,3000000,4109095,R,117.0,Drama,1997
Willy Wonka & the Chocolate Factory,3000000,4143750,G,100.0,Musical,1971
Frances Ha,3000000,11210846,R,86.0,Comedy,2013
Please Give,3000000,4566662,R,90.0,Black Comedy,2010
Warlock: The Armageddon,3000000,3902679,R,98.0,Horror,1993
8 Heads in a Duffel Bag,3000000,4002884,R,106.0,Black Comedy,1997
Thirteen Conversations About One Thing,3000000,3705923,R,106.0,Drama,2002
Compadres,3000000,7445044,R,110.0,Comedy,2016
Jawbreaker,3000000,3076820,R,87.0,Black Comedy,1999
Basquiat,3000000,2962051,R,106.0,Drama,1996
Tsotsi,3000000,11537539,R,95.0,Drama,2006
Letters to God,3000000,3237452,PG,110.0,Drama,2010
Happiness,3000000,5746453,NR,139.0,Black Comedy,1998
Oldboy,3000000,7968998,R,120.0,Thriller/Suspense,2003
I'm in Love with a Church Girl,3000000,2503392,PG,98.0,Drama,2013
DysFunkTional Family,3000000,2255000,R,106.0,Documentary,2003
Tusk,3000000,1887554,R,101.0,Horror,2014
The Wall,3000000,4495262,R,90.0,Thriller/Suspense,2017
Elephant,3000000,10051516,R,81.0,Drama,2003
Damsels in Distress,3000000,1324299,PG-13,99.0,Black Comedy,2012
Hobo with a Shotgun,3000000,834953,NR,86.0,Action,2011
The D Train,3000000,816494,R,98.0,Comedy,2015
Creature,3000000,533235,R,95.0,Horror,2011
Bachelorette,3000000,12577401,R,93.0,Comedy,2012
The Inspection,3000000,430608,R,95.0,Drama,2022
Fish Tank,3000000,5922292,NR,123.0,Drama,2010
Everybody Wants to Be Italian,3000000,351416,R,105.0,Comedy,2008
The Bounce Back,3000000,421404,PG-13,104.0,Romantic Comedy,2016
Freeway,3000000,295493,R,106.0,Comedy,1996
Love's Abiding Joy,3000000,252726,NR,106.0,,2006
The Climb,3000000,1027043,R,95.0,Drama,2020
Chain Letter,3000000,1022453,R,96.0,Horror,2010
Tim and Eric's Billion Dollar Movie,3000000,223652,R,94.0,Comedy,2012
Holly,3000000,163069,R,106.0,Drama,2007
Hard Eight,3000000,142715,R,95.0,Drama,1997
The Eclipse,3000000,133411,R,106.0,,2010
The Grand,3000000,115879,R,106.0,Comedy,2008
Sommersturm,3000000,95204,R,106.0,Drama,2006
Fort McCoy,3000000,78948,R,101.0,Drama,2014
The Gambler,3000000,101773,R,106.0,Drama,1999
Just Looking,3000000,39852,R,106.0,,2000
Before We Go,3000000,483938,PG-13,93.0,Drama,2015
The Divide,3000000,156362,R,110.0,Thriller/Suspense,2012
Tanner Hall,3000000,5073,R,95.0,Drama,2011
My Big Fat Independent Movie,3000000,4655,R,106.0,Comedy,2005
Demonic,3000000,4668109,R,83.0,Horror,2015
The Childhood of a Leader,3000000,240099,NR,116.0,Horror,2016
3 From Hell,3000000,119009,R,122.0,Horror,2019
They Came Together,3000000,82780,R,83.0,Comedy,2014
Central do Brasil,2900000,17006158,R,113.0,Drama,1998
Boynton Beach Club,2900000,3127472,R,105.0,Romantic Comedy,2006
Freakonomics,2900000,172867,PG-13,85.0,Documentary,2010
Griff the Invisible,2900000,25935,PG-13,93.0,Romantic Comedy,2011
High Tension,2850000,6435262,R,91.0,Horror,2005
Young Frankenstein,2800000,86328827,PG,106.0,Comedy,1974
The Omen,2800000,48577431,R,111.0,Horror,1976
Hustle & Flow,2800000,23591783,R,116.0,Drama,2005
Friday the 13th Part VII: The New Blood,2800000,19170001,R,106.0,Horror,1988
Midnight Sun,2800000,26952508,PG-13,91.0,Drama,2018
Mid90s,2800000,9186903,R,85.0,Drama,2018
Phoenix Forgotten,2800000,3697729,PG-13,85.0,Horror,2017
Artie Lange's Beer League,2800000,475000,R,86.0,Comedy,2006
"Hvítur, Hvítur Dagur",2800000,836600,NR,109.0,Drama,2019
Diary of the Dead,2750000,5394447,R,106.0,Horror,2008
The Black Stallion,2700000,37799643,G,118.0,Adventure,1979
Ulee's Gold,2700000,15600000,R,113.0,Drama,1997
Indivisible,2700000,3589633,PG-13,119.0,Drama,2018
Lage Raho Munna Bhai,2700000,31517561,NR,106.0,Comedy,2006
Le fils de l’autre,2700000,5969923,PG-13,105.0,Drama,2012
The Monster,2700000,86288,R,91.0,Horror,2016
Rejsen til Saturn,2700000,5377665,NR,90.0,Adventure,2008
The Dress,2650000,16556,NR,106.0,Drama,1998
Blazing Saddles,2600000,119879266,R,93.0,Comedy,1974
Friday the 13th Part IV: The Final Chapter,2600000,32981717,R,91.0,Horror,1984
Ida,2600000,15277215,PG-13,80.0,Drama,2014
Riding Giants,2600000,3292333,PG-13,106.0,Documentary,2004
Los Cronocrímenes,2600000,564474,R,106.0,Thriller/Suspense,2008
La Cara Oculta,2600000,7033931,R,97.0,Thriller/Suspense,2012
Timber Falls,2600000,71248,R,106.0,Horror,2007
A Haunted House,2500000,59922558,R,86.0,Comedy,2013
2016: Obama’s America,2500000,33349941,PG,87.0,Documentary,2012
Kevin Hart: Let Me Explain,2500000,32327255,R,75.0,Concert/Performance,2013
Garden State,2500000,36028802,R,106.0,Drama,2004
That Thing You Do!,2500000,34557416,PG,101.0,Comedy,1996
Halloween II,2500000,25533818,R,92.0,Horror,1981
Halloween 3: Season of the Witch,2500000,14400000,R,98.0,Horror,1982
Religulous,2500000,13881317,R,101.0,Documentary,2008
The Spectacular Now,2500000,6916951,R,95.0,Drama,2013
My Own Private Idaho,2500000,6402915,R,106.0,Black Comedy,1991
Before Sunrise,2500000,5855809,R,101.0,Drama,1995
Hunt for the Wilderpeople,2500000,23900842,PG-13,101.0,Comedy,2016
Robot & Frank,2500000,4934356,PG-13,90.0,Drama,2012
Sur Le Seuil,2500000,2013052,NR,106.0,Drama,2003
Jesus' Son,2500000,1687548,R,106.0,Drama,2000
Saving Face,2500000,1269705,R,106.0,Comedy,2005
Brick Lane,2500000,3838486,PG-13,105.0,Drama,2008
Timbuktu,2500000,6815821,PG-13,97.0,Drama,2014
The Lost Medallion: The Adventures of Billy Stone,2500000,549632,PG,98.0,Adventure,2013
My Life Without Me,2500000,12267275,R,106.0,Drama,2003
Marilyn Hotchkiss' Ballroom Dancing and Charm S…,2500000,497195,PG-13,106.0,Musical,2006
Super,2500000,593933,PG-13,90.0,Black Comedy,2011
Her Smell,2500000,306217,R,135.0,Drama,2019
Fuel,2500000,174255,NR,106.0,Documentary,2008
Valley of the Hearts Delight,2500000,118666,NR,106.0,Drama,2010
The Other End of the Line,2500000,507446,PG-13,106.0,Romantic Comedy,2008
8: The Mormon Proposition,2500000,100280,R,106.0,Documentary,2010
Sleep Dealer,2500000,108907,PG-13,106.0,Thriller/Suspense,2009
Eye of the Dolphin,2500000,72260,PG-13,106.0,Drama,2007
Underdogs,2500000,1392649,PG,102.0,Drama,2013
Anatomie,2500000,9598,NR,106.0,Horror,2000
Echo Boomers,2500000,2003433,R,94.0,Action,2020
Go For It!,2450000,182358,PG-13,106.0,Drama,2011
Get on the Bus,2400000,5691854,R,120.0,Drama,1996
Thr3e,2400000,1420418,PG-13,105.0,Thriller/Suspense,2007
Idiocracy,2400000,500296,R,84.0,Comedy,2006
Life After Beth,2400000,334491,R,90.0,Black Comedy,2014
The Kindergarten Teacher,2400000,552188,R,96.0,Drama,2018
This is England,2380000,8739576,NR,106.0,Drama,2007
Do You Believe?,2300000,14628921,PG-13,115.0,Drama,2015
Profile,2300000,1883256,R,105.0,Thriller/Suspense,2021
"Dancer, Texas Pop. 81",2300000,574838,PG,97.0,Comedy,1998
A Mouthful of Air,2300000,269435,R,105.0,Drama,2021
Frontera,2300000,59696,PG-13,103.0,Drama,2014
Redemption Road,2300000,29384,PG-13,90.0,Drama,2011
The Toxic Avenger Part II,2300000,28950,R,102.0,Black Comedy,1989
Friday the 13th Part 3,2250000,36690067,R,106.0,Horror,1982
The French Connection,2200000,41161514,R,104.0,Thriller/Suspense,1971
Friday the 13th Part V: A New Beginning,2200000,21930418,R,92.0,Horror,1985
The Last Sin Eater,2200000,388390,PG-13,117.0,Drama,2007
Bully,2100000,1381824,R,99.0,Drama,2001
Elling,2100000,399037,R,89.0,Comedy,2002
Mi America,2100000,3330,R,126.0,Drama,2016
[Rec],2100000,23266821,R,78.0,Horror,2007
Jackass: The Movie,2000000,79282312,R,84.0,Reality,2002
Terrifier 3,2000000,76338497,NR,125.0,Horror,2024
Courageous,2000000,35680886,PG-13,129.0,Drama,2011
Mad Max 2: The Road Warrior,2000000,23668859,R,96.0,Action,1981
Sleeper,2000000,18344866,PG,87.0,Comedy,1973
Everything You Always Wanted to Know,2000000,18016290,R,88.0,Comedy,1972
It Follows,2000000,23236296,R,107.0,Horror,2015
Eighth Grade,2000000,14348020,R,93.0,Drama,2018
Silent House,2000000,16610760,R,86.0,Horror,2012
Boys Don't Cry,2000000,20741000,R,116.0,Drama,1999
Das Leben der Anderen,2000000,81197047,R,137.0,Drama,2007
Hardcore Henry,2000000,17187434,R,95.0,Action,2016
Les Triplettes de Belleville,2000000,17400005,PG-13,80.0,Adventure,2003
Smoke Signals,2000000,7756617,PG-13,89.0,Comedy,1998
Winter’s Bone,2000000,16131551,R,100.0,Drama,2010
Meet the Mormons,2000000,6049171,PG,78.0,Documentary,2014
American Splendor,2000000,8685632,R,101.0,Drama,2003
The Florida Project,2000000,11275645,R,115.0,Drama,2017
All Saints,2000000,5946780,PG,90.0,Drama,2017
Before Sunset,2000000,11217346,R,80.0,Drama,2004
Amores Perros,2000000,20883834,R,153.0,Drama,2001
The Company You Keep,2000000,21087760,R,125.0,Thriller/Suspense,2012
Thirteen,2000000,9505996,R,100.0,Drama,2003
Touching the Void,2000000,15396525,R,106.0,Documentary,2003
Inside Job,2000000,7799257,PG-13,108.0,Documentary,2010
Me and You and Everyone We Know,2000000,9615464,R,91.0,Comedy,2005
We Are Your Friends,2000000,10153415,R,96.0,Drama,2015
Harsh Times,2000000,6225304,R,116.0,Action,2006
Ghost Dog: The Way of the Samurai,2000000,10672492,R,116.0,Drama,2000
Minari,2000000,15474659,PG-13,115.0,Drama,2020
Captive,2000000,2791973,PG-13,97.0,Drama,2015
Full Frontal,2000000,3438804,R,101.0,Comedy,2002
Hearts Beat Loud,2000000,2469510,PG-13,97.0,Drama,2018
The Resurrection of Gavin Stone,2000000,2303792,PG,92.0,Comedy,2017
Waltz with Bashir,2000000,13912289,R,87.0,Documentary,2008
Strangers with Candy,2000000,2077844,R,106.0,Comedy,2006
Night on Earth,2000000,2063656,R,129.0,Comedy,1992
Nemesis,2000000,2001124,R,95.0,Thriller/Suspense,1993
Shortbus,2000000,1997497,NR,101.0,Comedy,2006
Son of Rambow: A Home Movie,2000000,11263263,PG-13,95.0,Comedy,2008
"The Book of Mormon Movie, Volume 1: The Journey",2000000,1660865,PG,106.0,Drama,2003
Hamlet,2000000,2419669,R,112.0,Drama,2000
The Diary of a Teenage Girl,2000000,2279959,R,101.0,Drama,2015
No End In Sight,2000000,1433319,NR,102.0,Documentary,2007
Locke,2000000,2189800,R,85.0,Thriller/Suspense,2014
Get Real,2000000,1152411,R,106.0,Comedy,1999
In the Shadow of the Moon,2000000,2175587,PG,100.0,Documentary,2007
Meek's Cutoff,2000000,1869928,PG,104.0,Drama,2011
The Babadook,2000000,7482387,NR,93.0,Horror,2014
Sharkwater,2000000,1720833,PG,106.0,Documentary,2007
Dinner Rush,2000000,1075504,R,106.0,Drama,2001
The Virginity Hit,2000000,636706,R,86.0,Comedy,2010
Clockwatchers,2000000,539961,PG-13,96.0,Comedy,1998
Monos,2000000,2013217,R,102.0,Thriller/Suspense,2019
