title,budget,gross,mpaa,running_time,genre,year
The Boondock Saints,6000000,30471.0,R,"108.0,",Action,1999
Varsity Blues,16000000,54294169.0,R,"106.0,",Comedy,1999
She's All That,10000000,103166989.0,PG-13,"95.0,",Comedy,1999
Sleepy Hollow,100000000,206071502.0,R,"105.0,",Fantasy,1999
Lake Placid,35000000,56870414.0,R,"82.0,",Action,1999
Toy Story 2,90000000,497375381.0,G,"92.0,",Animation,1999
Dogma,10000000,31429330.0,R,"130.0,",Adventure,1999
Tarzan,130000000,448191819.0,G,"88.0,",Animation,1999
Election,25000000,14902041.0,R,"103.0,",Comedy,1999
Being John Malkovich,13000000,23106667.0,R,"113.0,",Comedy,1999
The Iron Giant,70000000,23180087.0,PG,"86.0,",Animation,1999
The World Is Not Enough,135000000,361832400.0,PG-13,"128.0,",Action,1999
Romance,0,1585642.0,Unrated,"84.0,",Drama,1999
Mystery Men,68000000,33461011.0,PG-13,"121.0,",Action,1999
Wild Wild West,170000000,222104681.0,PG-13,"106.0,",Action,1999
Big Daddy,34200000,234801895.0,PG-13,"93.0,",Comedy,1999
The Ninth Gate,38000000,58401898.0,R,"133.0,",Mystery,1999
Double Jeopardy,70000000,177841558.0,R,"105.0,",Crime,1999
The Insider,90000000,60289912.0,R,"157.0,",Biography,1999
Deuce Bigalow: Male Gigolo,17000000,92938755.0,R,"88.0,",Comedy,1999
The 13th Warrior,160000000,61698899.0,R,"102.0,",Action,1999
Life,80000000,73475268.0,R,"108.0,",Comedy,1999
End of Days,100000000,211989043.0,R,"122.0,",Action,1999
The Thomas Crown Affair,48000000,124305181.0,R,"113.0,",Crime,1999
Drop Dead Gorgeous,15000000,10571408.0,PG-13,"97.0,",Comedy,1999
Boys Don't Cry,2000000,11540607.0,R,"118.0,",Biography,1999
8MM,40000000,96618699.0,R,"123.0,",Crime,1999
House on Haunted Hill,37000000,42593455.0,R,"93.0,",Crime,1999
But I'm a Cheerleader,1200000,2595216.0,R,"85.0,",Comedy,1999
Never Been Kissed,25000000,84565230.0,PG-13,"107.0,",Comedy,1999
Jawbreaker,3500000,3117085.0,R,"87.0,",Comedy,1999
The Bone Collector,73000000,151493655.0,R,"118.0,",Crime,1999
Any Given Sunday,55000000,100230832.0,R,"162.0,",Drama,1999
A Walk on the Moon,14000000,4750660.0,R,"107.0,",Drama,1999
Summer of Sam,22000000,19288130.0,R,"142.0,",Crime,1999
The Cider House Rules,24000000,88545092.0,PG-13,"126.0,",Drama,1999
October Sky,25000000,34698753.0,PG,"108.0,",Biography,1999
The Haunting,80000000,177311151.0,PG-13,"113.0,",Fantasy,1999
eXistenZ,15000000,2856712.0,R,"97.0,",Horror,1999
For Love of the Game,80000000,46112640.0,PG-13,"137.0,",Drama,1999
Bringing Out the Dead,55000000,16797191.0,R,"121.0,",Drama,1999
Three Kings,75000000,107752036.0,R,"114.0,",Action,1999
Go,20000000,28451622.0,R,"102.0,",Comedy,1999
Payback,90000000,161626121.0,R,"100.0,",Action,1999
"South Park: Bigger, Longer & Uncut",21000000,83137603.0,R,"81.0,",Animation,1999
The Straight Story,10000000,6416569.0,G,"112.0,",Biography,1999
Idle Hands,25000000,4152230.0,R,"92.0,",Comedy,1999
Bowfinger,55000000,98625775.0,PG-13,"97.0,",Comedy,1999
Detroit Rock City,34000000,4217115.0,R,"95.0,",Comedy,1999
The General's Daughter,95000000,149705852.0,R,"116.0,",Crime,1999
The Messenger: The Story of Joan of Arc,85000000,66976317.0,R,"148.0,",Adventure,1999
Man on the Moon,82000000,47434430.0,R,"118.0,",Biography,1999
Ratcatcher,30000,217244.0,Not Rated,"94.0,",Drama,1999
Ravenous,12000000,2062405.0,R,"101.0,",Adventure,1999
Entrapment,66000000,212404396.0,PG-13,"113.0,",Action,1999
Mansfield Park,0,4775847.0,PG-13,"112.0,",Comedy,1999
Stir of Echoes,12000000,21142914.0,R,"99.0,",Horror,1999
Ghost Dog: The Way of the Samurai,0,9380473.0,R,"116.0,",Action,1999
Teaching Mrs. Tingle,13000000,8951935.0,PG-13,"96.0,",Comedy,1999
Bicentennial Man,100000000,87423861.0,PG,"132.0,",Comedy,1999
Runaway Bride,70000000,309460292.0,PG,"116.0,",Comedy,1999
The Thirteenth Floor,16000000,18564088.0,R,"100.0,",Mystery,1999
Inspector Gadget,90000000,134403112.0,PG,"78.0,",Action,1999
Arlington Road,31000000,41067311.0,R,"117.0,",Action,1999
The Hurricane,50000000,73956241.0,R,"146.0,",Biography,1999
All About My Mother,0,67952969.0,R,"101.0,",Drama,1999
Drive Me Crazy,8500000,22593409.0,PG-13,"91.0,",Comedy,1999
Blue Streak,65000000,117758500.0,PG-13,"93.0,",Action,1999
The Limey,10000000,3325736.0,R,"89.0,",Crime,1999
Message in a Bottle,80000000,118880016.0,PG-13,"126.0,",Drama,1999
Stigmata,29000000,89446268.0,R,"103.0,",Horror,1999
A Midsummer Night's Dream,11000000,16071990.0,PG-13,"116.0,",Comedy,1999
The Other Sister,35000000,27807627.0,PG-13,"129.0,",Comedy,1999
Analyze This,80000000,176885658.0,R,"103.0,",Comedy,1999
Human Traffic,0,104257.0,R,"99.0,",Comedy,1999
Brokedown Palace,25000000,10115013.0,PG-13,"100.0,",Drama,1999
Virus,75000000,30657854.0,R,"99.0,",Action,1999
Superstar,34000000,30636478.0,PG-13,"81.0,",Comedy,1999
The Best Man,9000000,34573780.0,R,"120.0,",Comedy,1999
Dick,13000000,6262878.0,PG-13,"94.0,",Comedy,1999
The War Zone,0,254441.0,R,"98.0,",Drama,1999
True Crime,55000000,16649768.0,R,"127.0,",Crime,1999
Titus,0,2259680.0,R,"162.0,",Drama,1999
Forces of Nature,75000000,93900680.0,PG-13,"105.0,",Comedy,1999
Better Than Chocolate,0,2015406.0,R,"101.0,",Comedy,1999
Body Shots,0,752122.0,R,"106.0,",Drama,1999
Angela's Ashes,50000000,13042112.0,R,"145.0,",Biography,1999
Universal Soldier: the Return,45000000,10667893.0,R,"83.0,",Action,1999
Anna and the King,92000000,113996937.0,PG-13,"148.0,",Drama,1999
The End of the Affair,23000000,10827816.0,R,"102.0,",Drama,1999
"Mystery, Alaska",28000000,8891623.0,R,"119.0,",Comedy,1999
Baby Geniuses,12000000,36450736.0,PG,"97.0,",Comedy,1999
My Favorite Martian,65000000,36850101.0,PG,"94.0,",Comedy,1999
Anywhere But Here,23000000,23631929.0,PG-13,"114.0,",Comedy,1999
Ride with the Devil,38000000,635096.0,R,"138.0,",Drama,1999
200 Cigarettes,6000000,6852450.0,R,"101.0,",Comedy,1999
Edtv,80000000,35242897.0,PG-13,"122.0,",Comedy,1999
Sunshine,0,7918035.0,R,"181.0,",Drama,1999
Random Hearts,64000000,74608570.0,R,"133.0,",Drama,1999
Mickey Blue Eyes,75000000,54264342.0,PG-13,"102.0,",Comedy,1999
Asterix and Obelix vs. Caesar,0,1632567.0,Not Rated,"109.0,",Adventure,1999
Fantasia 2000,80000000,90874570.0,G,"75.0,",Animation,1999
The Rage: Carrie 2,21000000,17762705.0,R,"104.0,",Horror,1999
The Astronaut's Wife,75000000,19598588.0,R,"109.0,",Drama,1999
Muppets from Space,24000000,22323612.0,G,"87.0,",Adventure,1999
The Wind Will Carry Us,0,259510.0,Not Rated,"118.0,",Drama,1999
Eye of the Beholder,35000000,17589705.0,R,"109.0,",Drama,1999
The Wood,6000000,25059640.0,R,"106.0,",Comedy,1999
Flawless,15000000,4488529.0,R,"112.0,",Comedy,1999
Love Stinks,4000000,2924635.0,R,"94.0,",Comedy,1999
Pushing Tin,33000000,8408835.0,R,"124.0,",Comedy,1999
The Adventures of Elmo in Grouchland,26000000,11683047.0,G,"73.0,",Adventure,1999
In Dreams,30000000,12017369.0,R,"100.0,",Drama,1999
Topsy-Turvy,0,6208548.0,R,"160.0,",Biography,1999
Instinct,80000000,34105207.0,R,"126.0,",Drama,1999
Dudley Do-Right,70000000,9974410.0,PG,"77.0,",Comedy,1999
The Deep End of the Ocean,38000000,28121100.0,PG-13,"106.0,",Drama,1999
Outside Providence,7000000,7302522.0,R,"96.0,",Comedy,1999
Kikujiro,0,461259.0,PG-13,"122.0,",Drama,1999
Simply Irresistible,6000000,4398989.0,PG-13,"96.0,",Comedy,1999
Godzilla 2000: Millennium,13000000,12924063.0,PG,"99.0,",Action,1999
The Story of Us,50000000,58900031.0,R,"95.0,",Comedy,1999
East Is East,0,4177818.0,R,"96.0,",Comedy,1999
Pokémon the Movie 2000,30000000,133949270.0,G,"99.0,",Animation,1999
Sweet and Lowdown,29750000,4525794.0,PG-13,"95.0,",Comedy,1999
Bats,5250000,10155690.0,PG-13,"91.0,",Horror,1999
At First Sight,60000000,22365133.0,PG-13,"128.0,",Drama,1999
An Ideal Husband,14000000,18542974.0,PG-13,"97.0,",Comedy,1999
Coming Soon,0,5453.0,R,"96.0,",Comedy,1999
Tea with Mussolini,12000000,14401563.0,PG,"117.0,",Comedy,1999
Gloria,30000000,4197729.0,R,"108.0,",Crime,1999
Cookie's Fortune,10000000,10920544.0,PG-13,"118.0,",Comedy,1999
Julien Donkey-Boy,0,92442.0,R,"94.0,",Comedy,1999
Three to Tango,20000000,10570375.0,PG-13,"98.0,",Comedy,1999
Onegin,14000000,206128.0,R,"106.0,",Drama,1999
Jin-Roh: The Wolf Brigade,0,94591.0,R,"102.0,",Animation,1999
Mumford,28000000,4555459.0,R,"112.0,",Comedy,1999
Wing Commander,30000000,11578059.0,PG-13,"100.0,",Action,1999
The Corruptor,25000000,24493601.0,R,"110.0,",Action,1999
Snow Falling on Cedars,35000000,23049593.0,PG-13,"127.0,",Drama,1999
Music of the Heart,27000000,14936407.0,PG,"124.0,",Drama,1999
The Love Letter,20000000,9177355.0,PG-13,"88.0,",Comedy,1999
The Bachelor,51000000,36911617.0,PG-13,"101.0,",Comedy,1999
In Too Deep,7000000,14011454.0,R,"95.0,",Crime,1999
Black & White,12000000,5541431.0,R,"98.0,",Crime,1999
Crazy in Alabama,15000000,2005840.0,PG-13,"111.0,",Comedy,1999
Lost & Found,30000000,6552255.0,PG-13,"100.0,",Comedy,1999
The Piano Player,0,646532.0,Not Rated,"112.0,",Romance,1999
The Mod Squad,50000000,13263993.0,R,"92.0,",Action,1999
Best Laid Plans,7000000,27816.0,R,"92.0,",Crime,1999
Play It to the Bone,24000000,8678812.0,R,"124.0,",Comedy,1999
Jakob the Liar,45000000,4956401.0,PG-13,"120.0,",Drama,1999
Cradle Will Rock,36000000,2986932.0,R,"132.0,",Drama,1999
Plunkett & Macleane,0,474900.0,R,"99.0,",Action,1999
Breakfast of Champions,12000000,178278.0,R,"110.0,",Comedy,1999
The Winslow Boy,0,3957934.0,G,"104.0,",Drama,1999
Liberty Heights,0,3736868.0,R,"127.0,",Comedy,1999
The Color of Paradise,0,2777552.0,PG,"90.0,",Drama,1999
Rosetta,0,293092.0,R,"95.0,",Drama,1999
Trick,450000,2087228.0,R,"89.0,",Comedy,1999
A Room for Romeo Brass,0,19478.0,R,"90.0,",Comedy,1999
An Affair of Love,0,401299.0,R,"80.0,",Drama,1999
The Loss of Sexual Innocence,4000000,164022.0,R,"106.0,",Drama,1999
Aimee & Jaguar,0,927107.0,Not Rated,"125.0,",Biography,1999
The Out-of-Towners,75000000,28544120.0,PG-13,"90.0,",Comedy,1999
A Map of the World,0,570708.0,R,"125.0,",Drama,1999
The Minus Man,0,370668.0,R,"111.0,",Crime,1999
8 ½ Women,0,437568.0,R,"118.0,",Comedy,1999
The King and I,25000000,11993021.0,G,"87.0,",Animation,1999
Jesus' Son,2500000,1302067.0,R,"107.0,",Drama,1999
"Happy, Texas",2500000,1955933.0,PG-13,"98.0,",Comedy,1999
Joe the King,0,60279.0,R,"93.0,",Crime,1999
Almost Famous,60000000,47386287.0,R,"122.0,",Adventure,2000
American Psycho,7000000,34266564.0,R,"101.0,",Comedy,2000
Gladiator,103000000,465380802.0,R,"155.0,",Action,2000
Snatch,0,83557872.0,R,"102.0,",Comedy,2000
Requiem for a Dream,4500000,7390108.0,Unrated,"102.0,",Drama,2000
Memento,9000000,40047078.0,R,"113.0,",Mystery,2000
Malena,0,14493284.0,R,"108.0,",Comedy,2000
Cast Away,90000000,429632142.0,PG-13,"143.0,",Adventure,2000
Scary Movie,19000000,278019771.0,R,"88.0,",Comedy,2000
The Perfect Storm,140000000,328718434.0,PG-13,"130.0,",Action,2000
Coyote Ugly,45000000,113916474.0,PG-13,"100.0,",Comedy,2000
X-Men,75000000,296339528.0,PG-13,"104.0,",Action,2000
Space Cowboys,65000000,128884132.0,PG-13,"130.0,",Action,2000
The Patriot,110000000,215294342.0,R,"165.0,",Action,2000
Erin Brockovich,52000000,256271286.0,R,"131.0,",Biography,2000
Unbreakable,75000000,248118121.0,PG-13,"106.0,",Drama,2000
Charlie's Angels,93000000,264105545.0,PG-13,"98.0,",Action,2000
Road Trip,16000000,119754278.0,R,"93.0,",Comedy,2000
The Beach,50000000,144056873.0,R,"119.0,",Adventure,2000
Bring It on,11000000,90449929.0,PG-13,"98.0,",Comedy,2000
Remember the Titans,30000000,136771683.0,PG,"113.0,",Biography,2000
Mission: Impossible II,125000000,546388108.0,PG-13,"123.0,",Action,2000
"O Brother, Where Art Thou?",26000000,71870729.0,PG-13,"107.0,",Adventure,2000
The 6th Day,82000000,96085477.0,PG-13,"123.0,",Action,2000
Chicken Run,45000000,224834564.0,G,"84.0,",Animation,2000
The Cell,33000000,104155843.0,R,"107.0,",Crime,2000
Final Destination,23000000,112880294.0,R,"98.0,",Horror,2000
Traffic,48000000,207515725.0,R,"147.0,",Crime,2000
Sexy Beast,0,10045677.0,R,"89.0,",Crime,2000
In the Mood for Love,0,14244250.0,PG,"98.0,",Drama,2000
What Lies Beneath,100000000,291420351.0,PG-13,"130.0,",Drama,2000
The Emperor's New Groove,100000000,169661687.0,G,"78.0,",Animation,2000
"Crouching Tiger, Hidden Dragon",17000000,213525736.0,PG-13,"120.0,",Action,2000
Gone in 60 Seconds,90000000,237202299.0,PG-13,"118.0,",Action,2000
"Dude, Where's My Car?",13000000,73180723.0,PG-13,"83.0,",Comedy,2000
Meet the Parents,55000000,330444045.0,PG-13,"108.0,",Comedy,2000
Pitch Black,23000000,53187659.0,R,"109.0,",Action,2000
Hollow Man,95000000,190213455.0,R,"112.0,",Action,2000
Ginger Snaps,5000000,2554.0,Not Rated,"108.0,",Drama,2000
Miss Congeniality,45000000,212742720.0,PG-13,"109.0,",Action,2000
High Fidelity,30000000,47126295.0,R,"113.0,",Comedy,2000
Battlefield Earth,73000000,29725663.0,PG-13,"118.0,",Action,2000
Scream 3,40000000,161834276.0,R,"116.0,",Horror,2000
Best in Show,10000000,20789556.0,PG-13,"90.0,",Comedy,2000
The Whole Nine Yards,41300000,106371651.0,R,"98.0,",Comedy,2000
Chocolat,25000000,152699976.0,PG-13,"121.0,",Drama,2000
Billy Elliot,5000000,109283018.0,R,"110.0,",Drama,2000
Amores Perros,2000000,20908467.0,R,"154.0,",Drama,2000
"Me, Myself & Irene",51000000,149270999.0,R,"116.0,",Comedy,2000
U-571,62000000,127666415.0,PG-13,"116.0,",Action,2000
Bedazzled,48000000,90383208.0,PG-13,"93.0,",Comedy,2000
The Road to El Dorado,95000000,76432727.0,PG,"89.0,",Animation,2000
Scarlet Diva,0,18062.0,R,"90.0,",Drama,2000
Dinosaur,127500000,349822765.0,PG,"82.0,",Animation,2000
How the Grinch Stole Christmas,123000000,363597184.0,PG,"104.0,",Comedy,2000
Dancer in the Dark,12800000,40059672.0,R,"140.0,",Crime,2000
What Women Want,70000000,374111707.0,PG-13,"127.0,",Comedy,2000
The Gift,10000000,44567606.0,R,"111.0,",Drama,2000
The Family Man,60000000,124745083.0,PG-13,"125.0,",Comedy,2000
Mission to Mars,100000000,110983407.0,PG,"114.0,",Adventure,2000
The Replacements,50000000,50054511.0,PG-13,"118.0,",Comedy,2000
Next Friday,11000000,59827328.0,R,"98.0,",Comedy,2000
Under Suspicion,25000000,1308242.0,R,"110.0,",Crime,2000
Little Nicky,85000000,58292295.0,PG-13,"90.0,",Comedy,2000
Boiler Room,7000000,28780255.0,R,"120.0,",Crime,2000
Where the Heart Is,15000000,40863718.0,PG-13,"120.0,",Comedy,2000
Frequency,31000000,68106245.0,PG-13,"118.0,",Crime,2000
Men of Honor,32000000,82343495.0,R,"129.0,",Biography,2000
28 Days,43000000,62198945.0,PG-13,"103.0,",Comedy,2000
Love & Basketball,20000000,27728118.0,PG-13,"124.0,",Drama,2000
Shanghai Noon,55000000,99274467.0,PG-13,"110.0,",Action,2000
The Little Vampire,35000000,27965865.0,PG,"95.0,",Adventure,2000
Quills,13500000,17989227.0,R,"124.0,",Biography,2000
Pay It Forward,40000000,55707411.0,PG-13,"123.0,",Drama,2000
Vertical Limit,75000000,215663859.0,PG-13,"124.0,",Action,2000
The Flintstones in Viva Rock Vegas,83000000,59468275.0,PG,"90.0,",Comedy,2000
Baise-moi,0,940944.0,Not Rated,"77.0,",Crime,2000
Reindeer Games,42000000,32168970.0,R,"104.0,",Action,2000
Dracula 2000,54000000,47053625.0,R,"99.0,",Action,2000
102 Dalmatians,85000000,183611771.0,G,"100.0,",Adventure,2000
Red Planet,80000000,33463969.0,PG-13,"106.0,",Action,2000
Dungeons & Dragons,45000000,33978694.0,PG-13,"107.0,",Action,2000
Get Carter,63600000,19412993.0,R,"102.0,",Action,2000
Wonder Boys,55000000,33426588.0,R,"107.0,",Comedy,2000
Shaft,46000000,107626125.0,R,"99.0,",Action,2000
Finding Forrester,43000000,80049764.0,PG-13,"136.0,",Drama,2000
The Legend of Bagger Vance,80000000,39459427.0,PG-13,"126.0,",Drama,2000
Titan A.E.,75000000,36754634.0,PG,"94.0,",Animation,2000
Snow Day,13000000,62464731.0,PG,"89.0,",Adventure,2000
The Watcher,30000000,47267829.0,R,"97.0,",Crime,2000
The Skulls,35000000,50802120.0,PG-13,"106.0,",Action,2000
Romeo Must Die,25000000,91036760.0,R,"115.0,",Action,2000
Big Momma's House,30000000,173959438.0,PG-13,"99.0,",Action,2000
Drowning Mona,37000000,15910104.0,PG-13,"96.0,",Comedy,2000
Chopper,0,238471.0,R,"94.0,",Biography,2000
Keeping the Faith,29000000,59945183.0,PG-13,"128.0,",Comedy,2000
Center Stage,29000000,26385941.0,PG-13,"115.0,",Drama,2000
Dancing at the Blue Iguana,0,122121.0,R,"123.0,",Drama,2000
Book of Shadows: Blair Witch 2,15000000,47737094.0,R,"90.0,",Adventure,2000
Rules of Engagement,60000000,71732303.0,R,"128.0,",Drama,2000
Thirteen Days,80000000,66579890.0,PG-13,"145.0,",Drama,2000
You Can Count on Me,1200000,11242521.0,R,"111.0,",Drama,2000
The Kid,65000000,110317580.0,PG,"104.0,",Comedy,2000
All the Pretty Horses,57000000,18133495.0,PG-13,"116.0,",Drama,2000
Hanging Up,60000000,51880044.0,PG-13,"94.0,",Comedy,2000
Yi Yi,0,1196218.0,Not Rated,"173.0,",Drama,2000
The Dish,0,16575074.0,PG-13,"101.0,",Comedy,2000
Supernova,90000000,14828081.0,PG-13,"90.0,",Horror,2000
Loser,20000000,18404706.0,PG-13,"98.0,",Comedy,2000
Down to You,11000000,24419914.0,PG-13,"91.0,",Comedy,2000
The Way of the Gun,8500000,13200972.0,R,"119.0,",Action,2000
The Adventures of Rocky & Bullwinkle,76000000,35134820.0,PG,"92.0,",Animation,2000
Cecil B. Demented,10000000,1961544.0,R,"87.0,",Comedy,2000
Nutty Professor II: the Klumps,84000000,166339890.0,PG-13,"106.0,",Comedy,2000
The Crimson Rivers,14000000,60103680.0,R,"106.0,",Crime,2000
Proof of Life,65000000,62761005.0,R,"135.0,",Action,2000
Bamboozled,10000000,2463650.0,R,"135.0,",Comedy,2000
Shadow of the Vampire,8000000,11155214.0,R,"92.0,",Drama,2000
Thomas and the Magic Railroad,19000000,19748009.0,G,"85.0,",Adventure,2000
Tigerland,10000000,148701.0,R,"101.0,",Drama,2000
Return to Me,24000000,36609995.0,PG,"115.0,",Comedy,2000
Boys and Girls,35000000,25850615.0,PG-13,"94.0,",Comedy,2000
Whatever It Takes,32000000,9902115.0,PG-13,"94.0,",Comedy,2000
Chuck & Buck,250000,1182065.0,R,"96.0,",Comedy,2000
Autumn in New York,65000000,90726668.0,PG-13,"103.0,",Drama,2000
Pollock,6000000,10994533.0,R,"122.0,",Biography,2000
The Art of War,60000000,40400425.0,R,"117.0,",Action,2000
Before Night Falls,0,8601053.0,R,"133.0,",Biography,2000
Left Behind: The Movie,4000000,4224065.0,PG-13,"96.0,",Action,2000
Love & Sex,0,580372.0,R,"82.0,",Comedy,2000
Psycho Beach Party,1500000,268117.0,Unrated,"95.0,",Comedy,2000
Bait,51000000,15471969.0,R,"119.0,",Action,2000
Saving Grace,10000000,28741330.0,R,"93.0,",Comedy,2000
Hamlet,2000000,2046433.0,R,"112.0,",Drama,2000
The Isle,1000000,24963.0,Not Rated,"90.0,",Drama,2000
Greenfingers,0,1961054.0,R,"91.0,",Comedy,2000
Highlander: Endgame,25000000,15843608.0,R,"87.0,",Action,2000
Dr. T & the Women,23000000,22844291.0,R,"122.0,",Comedy,2000
The Yards,24000000,924036.0,R,"115.0,",Crime,2000
Urban Legends: Final Cut,14000000,38574362.0,R,"97.0,",Horror,2000
Woman on Top,8000000,10194274.0,R,"92.0,",Comedy,2000
Ready to Rumble,24000000,12452362.0,PG-13,"107.0,",Comedy,2000
Vampire Hunter D: Bloodlust,0,151086.0,R,"103.0,",Animation,2000
The Ladies Man,24000000,13743212.0,R,"84.0,",Comedy,2000
The Contender,20000000,22428990.0,R,"126.0,",Drama,2000
Nine Queens,1500000,12413888.0,R,"114.0,",Crime,2000
The Broken Hearts Club: A Romantic Comedy,1000000,2019121.0,R,"94.0,",Comedy,2000
The in Crowd,24000000,5280035.0,PG-13,"105.0,",Drama,2000
Girlfight,1000000,1666028.0,R,"110.0,",Drama,2000
Beautiful Creatures,0,313768.0,R,"86.0,",Comedy,2000
Gossip,24000000,12591270.0,R,"90.0,",Drama,2000
Waking the Dead,8500000,270745.0,R,"105.0,",Drama,2000
My Dog Skip,6000000,35547761.0,PG,"95.0,",Comedy,2000
Under the Sand,0,6531687.0,Unrated,"92.0,",Drama,2000
O Fantasma,0,126783.0,Unrated,"87.0,",Drama,2000
Hey Ram,0,274675.0,Not Rated,"186.0,",Crime,2000
Duets,21000000,6620242.0,R,"112.0,",Comedy,2000
The Weight of Water,16000000,321279.0,R,"114.0,",Crime,2000
Lucky Numbers,63000000,10890222.0,R,"105.0,",Comedy,2000
Animal Factory,3600000,43805.0,R,"94.0,",Crime,2000
Bless the Child,65000000,40443010.0,R,"107.0,",Crime,2000
The Man Who Cried,0,1322763.0,R,"100.0,",Drama,2000
State and Main,0,9206279.0,R,"105.0,",Comedy,2000
Rugrats in Paris,30000000,103291131.0,G,"78.0,",Animation,2000
Code Unknown,0,95242.0,Not Rated,"118.0,",Drama,2000
Maelstrom,0,254380.0,R,"87.0,",Drama,2000
Gangster No. 1,0,30915.0,R,"103.0,",Crime,2000
Taxi 2,0,60726164.0,Not Rated,"88.0,",Action,2000
Small Time Crooks,25000000,29934477.0,PG,"94.0,",Comedy,2000
Songs from the Second Floor,0,80334.0,Not Rated,"98.0,",Comedy,2000
Bounce,35000000,53425292.0,PG-13,"106.0,",Drama,2000
Bread and Tulips,0,9719848.0,PG-13,"114.0,",Comedy,2000
"Love, Honor and Obey",0,1400.0,R,"103.0,",Comedy,2000
Nurse Betty,35000000,29364989.0,R,"110.0,",Comedy,2000
The House of Mirth,10000000,5164404.0,PG,"135.0,",Romance,2000
Beautiful,14000000,3169930.0,PG-13,"112.0,",Comedy,2000
Here on Earth,15000000,10873148.0,PG-13,"96.0,",Drama,2000
The Million Dollar Hotel,8000000,105983.0,R,"122.0,",Drama,2000
The Tigger Movie,30000000,96159800.0,G,"77.0,",Animation,2000
What Planet Are You From?,60000000,14145677.0,R,"105.0,",Comedy,2000
Committed,3000000,40361.0,R,"98.0,",Comedy,2000
Tillsammans,0,14596148.0,R,"106.0,",Comedy,2000
Harrison's Flowers,8000000,3033646.0,R,"121.0,",Drama,2000
The Specials,1000000,13276.0,R,"82.0,",Action,2000
Love's Labour's Lost,13000000,299792.0,PG,"93.0,",Romance,2000
Lost Souls,50000000,31355910.0,R,"97.0,",Drama,2000
The Golden Bowl,15000000,5753678.0,R,"130.0,",Drama,2000
Digimon: The Movie,5000000,16643191.0,PG,"82.0,",Animation,2000
Sordid Lives,0,1111273.0,R,"111.0,",Comedy,2000
The Monkey's Mask,0,6831.0,R,"93.0,",Crime,2000
The Next Best Thing,25000000,24362772.0,PG-13,"108.0,",Comedy,2000
Gun Shy,14000000,3284444.0,R,"101.0,",Comedy,2000
Big Eden,0,512451.0,PG-13,"118.0,",Comedy,2000
